backward_nfe,epoch,forward_nfe,loss,train_time,ts_loss,ts_nfe,va_loss,va_nfe
2524.684211,331,2423.789474,2.3075526,130.1287687,nan,nan,2.4054296,2492
2521.210526,332,2420.789474,2.302324,129.6310573,nan,nan,2.432484,2474
2529.736842,333,2426.631579,2.2998044,130.1515114,nan,nan,2.4037886,2498
2529.894737,334,2423,2.2959738,130.0672534,nan,nan,2.4138305,2510
2533.526316,335,2426.631579,2.287669,130.3364165,nan,nan,2.407541,2510
2535.263158,336,2427.263158,2.3025017,130.2507384,nan,nan,2.394278,2516
2542.210526,337,2433.105263,2.2943094,130.5848179,nan,nan,2.3941646,2510
2546.315789,338,2433.894737,2.2992206,130.7847042,nan,nan,2.4189966,2492
2552.157895,339,2435.315789,2.305843,130.8616467,2.485975,2534,2.4175696,2528
2554.842105,340,2438.631579,2.2966268,131.0472252,nan,nan,2.3772562,2528
2550.894737,341,2444,2.294141,131.0896077,nan,nan,2.424546,2516
2560.526316,342,2450.947368,2.3037636,131.5891593,nan,nan,2.40281,2510
2561.315789,343,2455.210526,2.299176,131.7819288,nan,nan,2.4276092,2516
2565.736842,344,2457.263158,2.2973526,131.857096,nan,nan,2.4053898,2522
2569.526316,345,2459.473684,2.303632,131.8337591,nan,nan,2.4100685,2516
2573.473684,346,2461.052632,2.3004005,131.9925089,nan,nan,2.4014647,2552
