cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
1.5980245,53.0,2639.5,1.4181414246559143,4481.75,4.128521025180817,4.341449,0.105239496,0.3273224,2656.0,2.778303384780884,0.095339194,0.33841968,0.108777136,0.31434867,2686.0,2.8602116107940674
1.8281254,54.0,2638.75,1.485292375087738,4481.75,4.3004641234874725,4.6580644,0.10291511,0.31929404,2662.0,2.7970223426818848,0.094260484,0.32853872,0.10633843,0.30707377,2686.0,2.826186418533325
2.193928,55.0,2632.75,1.4208777844905853,4478.75,4.1477978229522705,5.0002537,0.10152779,0.31245002,2662.0,2.874647855758667,0.093737476,0.31888533,0.10605975,0.30060068,2686.0,2.7268402576446533
1.7184771,56.0,2638.75,1.3850505650043488,4485.5,4.0033822655677795,5.0775924,0.10270852,0.3024244,2662.0,2.811567783355713,0.092835024,0.31132,0.10534703,0.2933285,2680.0,2.6364593505859375
1.9459796,57.0,2638.75,1.4262421131134033,4487.75,4.159180551767349,5.1003733,0.1011052,0.2918543,2668.0,2.8215458393096924,0.092993915,0.3011172,0.105432026,0.28128374,2680.0,2.883942127227783
2.268931,58.0,2644.0,1.4142420887947083,4494.5,4.108025461435318,5.4231615,0.100990295,0.29014295,2662.0,2.71789288520813,0.09189968,0.29701474,0.10509223,0.28064823,2686.0,2.749587297439575
2.0152097,59.0,2643.25,1.4983588457107544,4495.25,4.369131714105606,5.7047644,0.09955239,0.28150392,2656.0,2.8623673915863037,0.091766395,0.28916758,0.1035138,0.27349043,2692.0,2.829293966293335
2.216905,60.0,2645.5,1.4361934959888458,4495.25,4.149132817983627,5.992718,0.101947345,0.2765779,2662.0,2.812164545059204,0.09063848,0.28366977,0.10559408,0.27102834,2692.0,2.8293304443359375
3.0594556,61.0,2647.0,1.4116139709949493,4498.25,4.096098035573959,8.150644,0.09840388,0.26944584,2668.0,2.8335375785827637,0.09190626,0.27348343,0.102642864,0.2620169,2680.0,2.980797290802002
3.1134117,62.0,2647.75,1.4220118522644043,4508.0,4.170559227466583,6.9846873,0.099771954,0.25815025,2662.0,2.790205955505371,0.08962808,0.2750239,0.10409877,0.2526225,2692.0,2.813877820968628
2.1229088,63.0,2647.75,1.415152668952942,4511.75,4.230229616165161,6.4745364,0.099087745,0.2548685,2668.0,2.8384838104248047,0.09132579,0.26120162,0.10425682,0.24993858,2692.0,2.9746716022491455
2.1244273,64.0,2649.25,1.4182936251163483,4519.25,4.164905697107315,9.51787,0.10013175,0.25972664,2668.0,2.7697598934173584,0.09117393,0.26307565,0.1044269,0.2561375,2704.0,2.8232741355895996
2.888601,65.0,2647.0,1.425578624010086,4521.5,4.165626585483551,8.610166,0.096921906,0.25256148,2662.0,3.1377058029174805,0.09001395,0.2590093,0.10152145,0.24832235,2698.0,3.0756378173828125
1.9629929,66.0,2652.25,1.4396100044250488,4530.5,4.28752925992012,6.4212856,0.09754763,0.24577932,2650.0,3.1182470321655273,0.088764794,0.25458252,0.10121597,0.24308845,2692.0,2.7225239276885986
1.8998168,67.0,2651.5,1.4491451382637024,4535.0,4.209292769432068,6.0069485,0.09607397,0.24247791,2650.0,2.817974328994751,0.088557854,0.25003842,0.10038209,0.2385796,2686.0,2.8470537662506104
1.7774175,68.0,2650.75,1.4191305935382843,4550.75,4.254937827587128,6.274238,0.09623496,0.24042147,2662.0,2.735384941101074,0.087942764,0.24808002,0.100754246,0.23737803,2692.0,2.769550323486328
2.2698135,69.0,2653.0,1.5101021826267242,4565.0,4.527969926595688,8.432596,0.09676566,0.23425692,2650.0,3.101421594619751,0.087845415,0.24196067,0.10079921,0.23271945,2698.0,3.034614086151123
1.9284525,70.0,2653.75,1.4411303400993347,4589.75,4.324003875255585,10.226194,0.09880151,0.23320964,2656.0,2.8044610023498535,0.08818691,0.23830177,0.10299149,0.23305231,2692.0,2.8711256980895996
2.2821453,71.0,2652.25,1.4195044934749603,4589.75,4.263772219419479,10.651409,0.09529582,0.23186429,2656.0,2.8454692363739014,0.08758363,0.23612547,0.10003854,0.22920209,2692.0,2.9772393703460693
2.43165,72.0,2655.25,1.4327541887760162,4598.75,4.337454319000244,7.9519486,0.09562593,0.22436845,2668.0,2.8445804119110107,0.085967645,0.23496532,0.098961115,0.2242534,2692.0,2.7658851146698
1.9709295,73.0,2653.75,1.4562029838562012,4627.25,4.424629032611847,7.586727,0.09226441,0.22405617,2662.0,2.9363255500793457,0.086404316,0.22971717,0.098437086,0.22304292,2686.0,2.8313655853271484
1.6404784,74.0,2658.25,1.4594894349575043,4652.0,4.445445358753204,8.823231,0.0939277,0.21980348,2668.0,2.902395009994507,0.085070625,0.22954388,0.09802667,0.21919751,2698.0,3.1093318462371826
2.1841311,75.0,2661.25,1.4593980312347412,4649.75,4.42589345574379,12.918911,0.09381117,0.22113845,2674.0,2.8161709308624268,0.08650316,0.2270119,0.09833993,0.22161102,2710.0,2.9893269538879395
3.0755615,76.0,2652.25,1.5348239541053772,4680.5,4.71064093708992,16.246971,0.09565191,0.21835415,2680.0,3.0325727462768555,0.08771744,0.22407502,0.10018602,0.21902235,2698.0,2.9520773887634277
2.2561264,77.0,2656.0,1.480953335762024,4668.5,4.63751083612442,10.976478,0.09075512,0.21489537,2674.0,2.866776466369629,0.08469457,0.22194143,0.09617649,0.21446615,2692.0,2.8171794414520264
2.014326,78.0,2661.25,1.421554833650589,4678.25,4.370020031929016,6.783681,0.09356505,0.2093795,2680.0,2.7166333198547363,0.083418846,0.2198317,0.0972509,0.20988743,2704.0,2.8100240230560303
1.9355379,79.0,2660.5,1.448879212141037,4691.75,4.469005107879639,8.988617,0.09067435,0.21210654,2668.0,3.0428566932678223,0.0844661,0.21616617,0.09911139,0.21230723,2704.0,2.9539504051208496
1.9084282,80.0,2664.25,1.4274199306964874,4713.5,4.466328293085098,18.105928,0.09663188,0.20865244,2656.0,3.2165040969848633,0.085978195,0.21777713,0.100433715,0.21079099,2698.0,3.160698652267456
3.374023,81.0,2658.25,1.5326066613197327,4713.5,4.770483881235123,16.90005,0.094096996,0.20750985,2668.0,3.289323329925537,0.085936055,0.21194732,0.09828715,0.20883194,2704.0,2.7140896320343018
3.5444431,82.0,2661.25,1.47249636054039,4707.5,4.473671078681946,11.734137,0.09089708,0.20492616,2662.0,2.8844594955444336,0.083155975,0.2122727,0.09571661,0.20625189,2704.0,2.895141839981079
2.0727673,83.0,2660.5,1.4328555762767792,4704.5,4.397574186325073,10.791942,0.08922241,0.20174602,2662.0,2.885469436645508,0.08198235,0.21024483,0.095099956,0.2028777,2716.0,2.8614628314971924
2.0334406,84.0,2659.75,1.4237005710601807,4705.25,4.4054610431194305,10.526464,0.09025424,0.20284027,2674.0,2.7370405197143555,0.08229208,0.20772325,0.09636701,0.20491688,2710.0,2.798598289489746
1.8505981,85.0,2660.5,1.4234747290611267,4727.0,4.431120872497559,16.394302,0.0898721,0.1995452,2674.0,2.6464617252349854,0.08329876,0.20871148,0.09534699,0.2011824,2704.0,2.73185658454895
2.3855507,86.0,2658.25,1.4159549474716187,4706.0,4.376145601272583,19.467865,0.09205228,0.19898571,2674.0,3.1346287727355957,0.085106485,0.2059123,0.09623292,0.201645,2698.0,2.8522472381591797
2.2210653,87.0,2660.5,1.4567711353302002,4702.25,4.599142342805862,9.877756,0.087376036,0.19833517,2674.0,3.072141408920288,0.0808426,0.20420218,0.09584351,0.19973582,2698.0,2.8201653957366943
1.9450107,88.0,2658.25,1.4554726481437683,4715.0,4.625779747962952,14.897461,0.089452006,0.19833109,2668.0,2.7577977180480957,0.082442045,0.20414335,0.09372097,0.20017636,2704.0,2.9467363357543945
2.3042216,89.0,2660.5,1.4177477359771729,4720.25,4.459318935871124,16.266201,0.09527749,0.19534257,2656.0,2.6167006492614746,0.08258987,0.20364812,0.09997005,0.19764024,2710.0,2.6806960105895996
2.8235378,90.0,2656.0,1.461128830909729,4720.25,4.608336895704269,14.087479,0.08724251,0.19595575,2674.0,3.114022970199585,0.08175729,0.19949007,0.09274196,0.19775285,2704.0,2.8417115211486816
3.15396,91.0,2659.0,1.6015663146972656,4718.0,4.916657119989395,13.695126,0.08868414,0.19188184,2674.0,2.913127899169922,0.08057647,0.20030954,0.09366187,0.1946541,2704.0,3.047395944595337
2.2467585,92.0,2657.5,1.4754723608493805,4725.5,4.730760335922241,16.710377,0.09323691,0.19205242,2668.0,2.7832860946655273,0.08177762,0.19726363,0.09805986,0.19434592,2716.0,2.9668896198272705
2.9389105,93.0,2659.75,1.4539742767810822,4715.0,4.524335741996765,13.584137,0.086930946,0.19299752,2668.0,2.9467647075653076,0.08043021,0.19788492,0.09243284,0.19501668,2710.0,2.8203837871551514
2.512572,94.0,2653.75,1.4563425183296204,4710.5,4.547142565250397,13.27133,0.086380646,0.1888395,2674.0,2.843268632888794,0.07939765,0.19702652,0.09231702,0.19131391,2704.0,2.920652151107788
1.9685456,95.0,2657.5,1.4064315557479858,4742.0,4.46709617972374,14.850082,0.089414865,0.18745756,2674.0,2.8910062313079834,0.08081064,0.19385475,0.094235174,0.19065958,2698.0,2.877232074737549
2.681549,96.0,2659.0,1.4229865670204163,4751.0,4.549822509288788,16.134314,0.08876622,0.18891239,2674.0,3.130258321762085,0.0811274,0.19381115,0.093603514,0.19120896,2692.0,2.762248992919922
2.1883883,97.0,2658.25,1.4819622337818146,4751.0,4.627510160207748,12.243608,0.08518355,0.18610051,2668.0,2.985741376876831,0.078301385,0.19398428,0.092060074,0.18862501,2692.0,2.743420362472534
2.0817194,98.0,2659.75,1.501393049955368,4751.75,4.743392258882523,12.362676,0.08545038,0.18702126,2680.0,2.951014995574951,0.07885946,0.19188926,0.091317184,0.18966582,2698.0,3.120851516723633
2.2174296,99.0,2658.25,1.4711300730705261,4780.25,4.734921544790268,15.828514,0.08480153,0.18678406,2674.0,2.950737953186035,0.079155326,0.19328684,0.090961084,0.18907082,2698.0,2.9078361988067627
2.4052582,100.0,2663.5,1.438696175813675,4791.5,4.650835603475571,20.43281,0.09382697,0.18484375,2668.0,2.7690296173095703,0.08083595,0.1915192,0.09793821,0.18792376,2710.0,2.7571818828582764
4.0410185,101.0,2652.25,1.4520113468170166,4787.75,4.653100788593292,17.897533,0.08389118,0.18329939,2662.0,2.7742507457733154,0.079615995,0.18788388,0.090281725,0.18570812,2692.0,2.7954418659210205
2.4430306,102.0,2657.5,1.4271777272224426,4773.5,4.675355076789856,9.944188,0.08459129,0.18214126,2674.0,2.83791184425354,0.07650748,0.18839532,0.09019725,0.18534535,2698.0,2.932025671005249
2.374086,103.0,2659.75,1.463448703289032,4798.25,4.739615827798843,7.729343,0.084241524,0.17952701,2668.0,3.069936752319336,0.07658214,0.1854156,0.09010477,0.18347713,2698.0,2.984872341156006
3.137759,104.0,2663.5,1.442101389169693,4836.5,4.729636460542679,9.662986,0.08208169,0.18323563,2668.0,2.8406589031219482,0.07724939,0.18453231,0.08854169,0.18711127,2698.0,2.754533052444458
2.8064535,105.0,2655.25,1.4130929112434387,4830.5,4.589936971664429,9.500824,0.07996915,0.18167856,2686.0,2.8983969688415527,0.07477415,0.18620783,0.088513054,0.18463814,2704.0,2.829442024230957
3.8974433,106.0,2658.25,1.4590050280094147,4848.5,4.908671110868454,10.978486,0.08145685,0.17905751,2674.0,2.897827625274658,0.07422462,0.18471667,0.08710626,0.18274987,2710.0,2.7689027786254883
3.0353174,107.0,2665.0,1.501374214887619,4855.25,4.939794838428497,9.090711,0.080803946,0.17785895,2674.0,2.781440258026123,0.07369347,0.18236597,0.086817965,0.18163064,2704.0,2.7437074184417725
4.563381,108.0,2661.25,1.4182354509830475,4880.75,4.6405757665634155,12.26182,0.07866123,0.17615265,2674.0,2.8855247497558594,0.0736506,0.18223776,0.08568544,0.17877969,2704.0,2.9930579662323
